Network Analyst;;;;;;Cytoscape;;;;
ClusterOne: 3 clusters;;;;;;Cluster One: 197 clusters;;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@318034f0;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@29310114;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@69183b85;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@58ff4e90;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@68e8c6cb;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@49f04363;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@619c8dcb;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@4335c4a6;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@6d458c95;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@26e52105;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@239212c7;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@4e6ff2e7;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@f8fee9b;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@ed0b66;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@335a3596;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@21301d0;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@7298dc3f;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@1ac64f31;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@78d23f7a;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@62d5bc31;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@5698fd70;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@7e0f9f55;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@174f4601;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@583454ed;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@495641e6;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@4b219aae;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@26b3a285;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@5c5a1982;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,067;;;
;;;;;;;P-value: 0,063;;;
;;;;;;javax.swing.ImageIcon@27782a9e;Nodes: 6;;;
;;;;;;;Density: 0,667;;;
;;;;;;;Quality: 0,435;;;
;;;;;;;P-value: 0,069;;;
;;;;;;javax.swing.ImageIcon@60cb2035;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@5b571123;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@57cd95c2;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@3187797f;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@8f42df2;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@6b49fbc6;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@509110e8;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@5a57c704;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@7365ea01;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,066;;;
;;;;;;;P-value: 0,081;;;
;;;;;;javax.swing.ImageIcon@57d6a860;Nodes: 8;;;
;;;;;;;Density: 0,607;;;
;;;;;;;Quality: 0,258;;;
;;;;;;;P-value: 0,117;;;
;;;;;;javax.swing.ImageIcon@f98f422;Nodes: 3;;;
;;;;;;;Density: 0,667;;;
;;;;;;;Quality: 0,500;;;
;;;;;;;P-value: 0,151;;;
;;;;;;javax.swing.ImageIcon@6b136d32;Nodes: 8;;;
;;;;;;;Density: 0,607;;;
;;;;;;;Quality: 0,250;;;
;;;;;;;P-value: 0,152;;;
;;;;;;javax.swing.ImageIcon@37fab7b3;Nodes: 8;;;
;;;;;;;Density: 0,607;;;
;;;;;;;Quality: 0,246;;;
;;;;;;;P-value: 0,152;;;
;;;;;;javax.swing.ImageIcon@550d9c84;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,065;;;
;;;;;;;P-value: 0,163;;;
;;;;;;javax.swing.ImageIcon@1d7c5be3;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,065;;;
;;;;;;;P-value: 0,163;;;
;;;;;;javax.swing.ImageIcon@6df6cf83;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,065;;;
;;;;;;;P-value: 0,163;;;
;;;;;;javax.swing.ImageIcon@fd3aaa1;Nodes: 4;;;
;;;;;;;Density: 0,667;;;
;;;;;;;Quality: 0,400;;;
;;;;;;;P-value: 0,228;;;
;;;;;;javax.swing.ImageIcon@3683fe63;Nodes: 3;;;
;;;;;;;Density: 0,667;;;
;;;;;;;Quality: 0,500;;;
;;;;;;;P-value: 0,247;;;
;;;;;;javax.swing.ImageIcon@495f0813;Nodes: 5;;;
;;;;;;;Density: 0,700;;;
;;;;;;;Quality: 0,065;;;
;;;;;;;P-value: 0,260;;;
;;;;;;;;;;
ClusterViz App Results;none;;;;;ClusterViz App Results;;;;
Date: 16:10.2019:21:40:30;;;;;;Date: 16.10.2019 10:27:30;;;;
;;;;;;;;;;
Parameters:;;;;;;Parameters:;;;;
   Algorithm:  MCODE;;;;;;   Algorithm:  MCODE;;;;
   Scoring:;;;;;;   Scoring:;;;;
      IncludeLoop: false  DegreeThreshold: 2;;;;;;      IncludeLoop: false  DegreeThreshold: 2;;;;
   Clustering:;;;;;;   Clustering:;;;;
      NodeScoreThreshold: 0.2  Haircut: true;;;;;;      NodeScoreThreshold: 0.2  Haircut: true;;;;
      Fluff: false;;;;;;      Fluff: false;;;;
      K-Core: 2  Max.DepthFromSeed: 100;;;;;;      K-Core: 2  Max.DepthFromSeed: 100;;;;
;;;;;;;;;;
;;;;;;Cluster;Score (Density*#Nodes);Nodes;Edges;Node IDs
;;;;;;1;3.2;6;94;2885, 894, 9134, 1017, 1027, 595
;;;;;;2;3;3;127;2066, 867, 1956
;;;;;;3;3;3;16;7423, 8829, 7422
;;;;;;4;2.667;4;17;7832, 3276, 694, 9337
;;;;;;5;2;2;11;4221, 4297
;;;;;;6;2;3;11;23338, 84289, 11143
;;;;;;7;2;3;10;10078, 25980, 55837
;;;;;;8;2;4;8;1029, 8451, 900, 10318
;;;;;;9;2;2;3;1271, 3977
;;;;;;10;2;2;3;1493, 942
;;;;;;11;2;2;2;154, 3570
;;;;;;12;2;3;7;301, 8737, 8517
